"X","Y","Z"
"-430","-3124","569"
"-430","-3123","569"
"-430","-3122","570"
"-430","-3122","570"
"-430","-3122","570"
"-430","-3122","570"
"-430","-3123","570"
"-430","-3123","570"
"-429","-3122","570"
"-432","-3121","565"
"-434","-3123","564"
"-432","-3125","568"
"-430","-3124","570"
"-430","-3122","570"
"-428","-3120","570"
"-426","-3125","572"
"-429","-3126","570"
"-430","-3122","568"
"-429","-3123","569"
"-428","-3124","570"
"-428","-3124","571"
"-428","-3124","572"
"-428","-3124","572"
"-428","-3125","572"
"-428","-3125","572"
"-428","-3125","572"
"-429","-3126","572"
"-429","-3126","571"
"-428","-3126","570"
"-429","-3126","569"
"-430","-3126","568"
"-429","-3125","567"
"-428","-3124","566"
"-428","-3125","566"
"-428","-3125","566"
"-428","-3124","566"
"-428","-3123","566"
"-428","-3121","566"
"-429","-3121","567"
"-429","-3121","569"
"-429","-3120","570"
"-430","-3120","570"
"-430","-3121","570"
"-430","-3122","570"
"-429","-3122","570"
"-429","-3122","570"
"-429","-3121","570"
"-428","-3120","570"
"-428","-3121","570"
"-428","-3121","570"
"-428","-3120","570"
"-428","-3121","570"
"-428","-3122","571"
"-428","-3122","571"
"-428","-3123","570"
"-427","-3124","570"
"-426","-3124","570"
"-427","-3124","569"
"-428","-3124","569"
"-428","-3124","569"
"-429","-3124","568"
"-429","-3123","568"
"-428","-3122","568"
"-428","-3122","568"
"-429","-3123","567"
"-430","-3123","567"
"-429","-3122","567"
"-428","-3123","566"
"-428","-3124","566"
"-428","-3124","567"
"-428","-3125","568"
"-428","-3126","568"
"-427","-3126","568"
"-427","-3127","568"
"-428","-3128","569"
"-428","-3127","570"
"-428","-3126","569"
"-428","-3126","568"
"-428","-3125","568"
"-428","-3124","568"
"-428","-3124","568"
"-428","-3124","567"
"-428","-3124","566"
"-428","-3123","566"
"-428","-3123","566"
"-428","-3123","567"
"-426","-3123","572"
"-426","-3125","568"
"-428","-3128","564"
"-428","-3128","570"
"-428","-3123","568"
"-426","-3118","564"
"-424","-3116","564"
"-426","-3123","570"
"-427","-3127","572"
"-427","-3124","568"
"-428","-3124","568"
"-428","-3123","569"
"-429","-3122","569"
"-430","-3123","569"
"-430","-3124","571"
"-430","-3124","572"
"-430","-3124","572"
"-429","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-430","-3122","572"
"-428","-3118","568"
"-426","-3121","568"
"-428","-3126","572"
"-428","-3126","570"
"-428","-3128","568"
"-430","-3125","570"
"-430","-3121","571"
"-428","-3123","569"
"-428","-3125","569"
"-428","-3126","570"
"-428","-3126","570"
"-428","-3126","570"
"-428","-3126","570"
"-428","-3125","571"
"-428","-3125","571"
"-428","-3126","570"
"-428","-3126","570"
"-428","-3126","570"
"-428","-3126","570"
"-429","-3126","570"
"-430","-3126","571"
"-429","-3126","572"
"-428","-3125","572"
"-428","-3125","572"
"-428","-3126","571"
"-428","-3127","570"
"-427","-3128","570"
"-426","-3128","570"
"-426","-3128","570"
"-427","-3128","569"
"-428","-3128","568"
"-427","-3128","568"
"-427","-3127","568"
"-428","-3126","569"
"-428","-3125","570"
"-428","-3124","570"
"-428","-3125","570"
"-428","-3126","570"
"-428","-3126","571"
"-428","-3126","572"
"-428","-3126","572"
"-428","-3126","572"
"-428","-3126","572"
"-428","-3126","572"
"-428","-3126","572"
"-428","-3125","572"
"-428","-3123","572"
"-425","-3124","574"
"-423","-3126","578"
"-424","-3130","578"
"-426","-3130","574"
"-428","-3128","572"
"-428","-3130","570"
"-426","-3127","574"
"-424","-3125","577"
"-425","-3126","574"
"-426","-3126","573"
"-426","-3126","572"
"-426","-3126","572"
"-425","-3126","572"
"-424","-3126","571"
"-424","-3125","571"
"-424","-3125","571"
"-424","-3126","570"
"-424","-3127","570"
"-424","-3127","570"
"-426","-3128","575"
"-432","-3128","578"
"-430","-3125","574"
"-423","-3125","574"
"-423","-3126","574"
"-426","-3128","574"
"-428","-3130","576"
"-428","-3125","572"
"-427","-3122","570"
"-426","-3124","572"
"-425","-3124","572"
"-425","-3124","572"
"-426","-3124","571"
"-426","-3125","570"
"-426","-3125","570"
"-426","-3124","570"
"-426","-3125","570"
"-426","-3126","570"
"-427","-3126","570"
"-427","-3126","570"
"-426","-3126","570"
"-426","-3126","570"
"-427","-3125","570"
"-427","-3124","569"
"-426","-3124","569"
"-426","-3124","570"
"-426","-3124","570"
"-427","-3124","570"
"-428","-3124","570"
"-428","-3124","571"
"-428","-3124","572"
"-429","-3124","573"
"-430","-3124","573"
"-430","-3123","572"
"-430","-3122","572"
"-430","-3122","571"
"-430","-3122","570"
"-430","-3122","570"
"-430","-3123","569"
"-430","-3124","569"
"-430","-3124","569"
"-429","-3125","568"
"-429","-3126","569"
"-429","-3125","570"
"-429","-3124","570"
"-430","-3124","570"
"-430","-3124","571"
"-429","-3124","572"
"-429","-3124","572"
"-430","-3124","572"
"-429","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-427","-3124","572"
"-426","-3125","572"
"-426","-3126","571"
"-427","-3126","570"
"-427","-3126","571"
"-426","-3126","572"
"-426","-3126","572"
"-426","-3125","572"
"-427","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-428","-3124","572"
"-428","-3124","573"
"-428","-3125","574"
"-429","-3126","573"
"-429","-3126","572"
"-429","-3126","572"
"-430","-3126","572"
"-430","-3125","571"
"-430","-3124","570"
"-430","-3125","570"
"-430","-3126","569"
"-429","-3126","569"
"-428","-3125","570"
"-428","-3124","570"
"-428","-3124","570"
"-428","-3124","571"
"-427","-3124","572"
"-426","-3124","572"
"-426","-3124","573"
"-426","-3124","575"
"-426","-3124","576"
"-426","-3124","575"
"-427","-3124","574"
"-428","-3125","573"
"-428","-3126","572"
"-429","-3126","573"
"-430","-3126","573"
"-430","-3126","572"
"-430","-3126","572"
"-430","-3126","572"
"-430","-3126","573"
"-430","-3125","574"
"-430","-3124","575"
"-430","-3125","577"
"-429","-3126","578"
"-428","-3126","578"
"-429","-3125","578"
"-430","-3124","578"
"-430","-3124","577"
"-429","-3124","576"
"-429","-3124","575"
"-430","-3124","574"
"-430","-3125","574"
"-429","-3126","573"
"-428","-3126","572"
"-428","-3125","573"
"-428","-3124","574"
"-428","-3124","574"
"-428","-3124","575"
"-428","-3123","576"
"-428","-3122","575"
"-429","-3122","574"
"-430","-3122","574"
"-431","-3122","573"
"-432","-3122","572"
"-432","-3122","572"
"-432","-3122","572"
"-432","-3122","572"
"-432","-3122","573"
"-432","-3122","574"
"-431","-3122","573"
"-431","-3122","572"
"-431","-3123","573"
"-430","-3124","574"
"-430","-3124","574"
"-430","-3124","574"
"-430","-3124","574"
"-430","-3124","573"
"-430","-3124","573"
"-430","-3124","574"
"-430","-3124","573"
"-431","-3123","572"
"-432","-3123","572"
"-432","-3123","572"
"-432","-3122","572"
"-432","-3122","572"
"-432","-3122","572"
"-432","-3122","572"
"-432","-3122","573"
"-432","-3122","574"
"-432","-3122","574"
"-432","-3122","574"
"-431","-3123","573"
"-430","-3124","572"
"-430","-3124","572"
"-430","-3124","572"
"-430","-3124","571"
"-430","-3124","571"
"-431","-3123","572"
"-432","-3122","572"
"-432","-3122","571"
"-428","-3121","571"
"-424","-3122","574"
"-428","-3122","578"
"-432","-3123","574"
"-430","-3125","570"
"-432","-3124","564"
"-436","-3124","562"
"-433","-3123","567"
"-431","-3122","566"
"-433","-3122","565"
"-434","-3122","564"
"-434","-3122","564"
"-434","-3121","564"
"-434","-3120","564"
"-434","-3120","565"
"-433","-3119","567"
"-431","-3119","569"
"-430","-3120","571"
"-430","-3119","572"
"-430","-3118","571"
"-430","-3118","570"
"-430","-3118","569"
"-431","-3118","568"
"-432","-3119","569"
"-432","-3119","569"
"-432","-3119","567"
"-433","-3119","565"
"-434","-3118","564"
"-434","-3118","564"
"-434","-3118","563"
"-435","-3118","562"
"-436","-3118","562"
"-436","-3117","561"
"-436","-3117","560"
"-436","-3117","561"
"-436","-3117","563"
"-436","-3118","564"
"-435","-3118","564"
"-434","-3117","564"
"-434","-3117","564"
"-434","-3118","563"
"-434","-3118","562"
"-434","-3118","562"
"-434","-3118","562"
"-434","-3117","562"
"-434","-3116","562"
"-434","-3116","562"
"-434","-3116","563"
"-434","-3116","564"
"-434","-3116","564"
"-435","-3116","564"
"-436","-3116","564"
"-436","-3116","564"
"-437","-3117","564"
"-438","-3118","563"
"-438","-3118","562"
"-437","-3118","561"
"-436","-3118","560"
"-436","-3118","560"
"-436","-3119","560"
"-436","-3119","559"
"-436","-3118","557"
"-436","-3118","556"
"-436","-3118","555"
"-436","-3118","555"
"-436","-3118","556"
"-436","-3118","556"
"-436","-3118","557"
"-436","-3118","558"
"-435","-3117","559"
"-434","-3117","560"
"-434","-3118","561"
"-434","-3118","562"
"-434","-3118","562"
"-434","-3118","562"
"-435","-3118","563"
"-436","-3118","563"
"-437","-3118","562"
"-437","-3118","562"
"-436","-3118","562"
"-436","-3117","562"
"-436","-3116","561"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-435","-3116","560"
"-435","-3116","560"
"-436","-3116","559"
"-436","-3116","558"
"-436","-3115","558"
"-436","-3115","558"
"-436","-3115","557"
"-436","-3114","556"
"-437","-3115","558"
"-435","-3118","562"
"-435","-3117","564"
"-440","-3112","564"
"-437","-3113","564"
"-437","-3116","564"
"-440","-3116","562"
"-437","-3120","560"
"-436","-3122","562"
"-436","-3122","568"
"-436","-3124","572"
"-437","-3122","564"
"-438","-3118","554"
"-437","-3117","556"
"-436","-3119","560"
"-436","-3120","560"
"-436","-3120","560"
"-437","-3119","560"
"-438","-3118","559"
"-438","-3117","559"
"-438","-3117","560"
"-437","-3118","560"
"-436","-3117","561"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3117","562"
"-436","-3118","562"
"-436","-3118","562"
"-436","-3117","563"
"-437","-3116","563"
"-438","-3116","562"
"-438","-3117","562"
"-437","-3118","563"
"-436","-3117","564"
"-436","-3116","563"
"-436","-3116","562"
"-436","-3116","562"
"-435","-3116","563"
"-434","-3116","564"
"-434","-3116","564"
"-435","-3116","563"
"-436","-3116","562"
"-435","-3116","561"
"-435","-3116","561"
"-436","-3117","562"
"-436","-3118","561"
"-436","-3118","561"
"-436","-3118","562"
"-435","-3117","563"
"-434","-3116","564"
"-434","-3117","564"
"-434","-3118","563"
"-434","-3117","562"
"-434","-3116","562"
"-435","-3116","562"
"-436","-3116","562"
"-436","-3116","561"
"-436","-3116","560"
"-437","-3116","560"
"-437","-3116","561"
"-437","-3116","562"
"-437","-3116","563"
"-436","-3116","565"
"-436","-3116","566"
"-437","-3117","566"
"-438","-3118","566"
"-437","-3117","566"
"-436","-3116","565"
"-436","-3116","564"
"-437","-3116","565"
"-438","-3117","565"
"-437","-3118","564"
"-437","-3117","563"
"-437","-3116","562"
"-436","-3116","562"
"-437","-3116","561"
"-438","-3116","560"
"-437","-3116","560"
"-437","-3115","560"
"-438","-3114","561"
"-437","-3114","563"
"-436","-3114","564"
"-437","-3114","564"
"-438","-3114","564"
"-437","-3114","564"
"-436","-3114","565"
"-437","-3114","565"
"-438","-3114","563"
"-438","-3114","562"
"-438","-3114","561"
"-438","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-440","-3117","564"
"-442","-3120","568"
"-442","-3118","568"
"-440","-3118","568"
"-435","-3120","566"
"-432","-3120","564"
"-434","-3118","564"
"-436","-3116","562"
"-437","-3117","562"
"-437","-3117","564"
"-436","-3116","563"
"-435","-3117","562"
"-434","-3117","561"
"-434","-3116","560"
"-434","-3116","560"
"-434","-3116","560"
"-434","-3116","560"
"-434","-3116","560"
"-434","-3116","560"
"-434","-3115","560"
"-434","-3114","560"
"-435","-3114","560"
"-436","-3114","560"
"-436","-3115","560"
"-436","-3116","560"
"-436","-3116","560"
"-437","-3117","561"
"-438","-3118","562"
"-437","-3118","562"
"-436","-3118","561"
"-436","-3118","560"
"-436","-3117","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-435","-3116","559"
"-435","-3115","558"
"-436","-3114","558"
"-436","-3115","558"
"-435","-3116","558"
"-435","-3116","558"
"-436","-3116","557"
"-435","-3116","555"
"-435","-3116","555"
"-436","-3116","557"
"-436","-3116","558"
"-437","-3116","558"
"-437","-3116","559"
"-436","-3116","561"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3115","562"
"-436","-3114","562"
"-435","-3115","562"
"-434","-3116","562"
"-434","-3116","563"
"-435","-3116","563"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3117","562"
"-436","-3118","562"
"-436","-3118","562"
"-436","-3117","562"
"-436","-3116","561"
"-436","-3116","560"
"-436","-3117","560"
"-436","-3118","560"
"-436","-3117","560"
"-437","-3117","560"
"-438","-3118","560"
"-438","-3118","560"
"-438","-3118","560"
"-439","-3117","560"
"-440","-3116","560"
"-440","-3116","560"
"-439","-3116","560"
"-438","-3115","560"
"-438","-3114","560"
"-438","-3115","560"
"-438","-3116","560"
"-437","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3117","560"
"-436","-3118","560"
"-436","-3118","560"
"-436","-3118","560"
"-437","-3118","560"
"-438","-3118","560"
"-438","-3118","559"
"-438","-3118","559"
"-438","-3118","560"
"-438","-3118","560"
"-438","-3118","560"
"-438","-3118","560"
"-437","-3118","560"
"-436","-3118","560"
"-435","-3118","560"
"-434","-3119","561"
"-435","-3119","561"
"-436","-3119","560"
"-436","-3120","560"
"-436","-3119","560"
"-437","-3118","560"
"-438","-3118","560"
"-438","-3118","560"
"-438","-3117","560"
"-438","-3116","560"
"-438","-3116","560"
"-438","-3116","560"
"-439","-3116","560"
"-440","-3116","560"
"-439","-3116","560"
"-439","-3116","560"
"-440","-3117","560"
"-439","-3118","560"
"-438","-3118","559"
"-439","-3118","557"
"-439","-3118","556"
"-438","-3118","556"
"-439","-3118","556"
"-440","-3118","556"
"-440","-3118","556"
"-440","-3117","556"
"-440","-3116","556"
"-439","-3117","556"
"-438","-3118","558"
"-438","-3118","560"
"-437","-3119","560"
"-436","-3120","560"
"-436","-3119","560"
"-436","-3119","560"
"-436","-3119","559"
"-437","-3118","558"
"-438","-3117","558"
"-438","-3116","557"
"-438","-3116","557"
"-438","-3116","558"
"-438","-3116","558"
"-438","-3116","558"
"-437","-3116","558"
"-436","-3116","558"
"-436","-3116","557"
"-436","-3116","557"
"-436","-3116","558"
"-436","-3116","558"
"-436","-3116","557"
"-436","-3116","556"
"-436","-3116","556"
"-436","-3116","556"
"-435","-3116","556"
"-434","-3116","556"
"-434","-3116","556"
"-434","-3116","556"
"-435","-3116","556"
"-436","-3117","557"
"-436","-3118","558"
"-436","-3118","558"
"-436","-3117","558"
"-436","-3116","559"
"-436","-3116","560"
"-436","-3116","560"
"-437","-3116","559"
"-438","-3116","557"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3116","556"
"-439","-3116","555"
"-440","-3115","554"
"-440","-3114","554"
"-440","-3114","555"
"-440","-3114","556"
"-440","-3113","557"
"-439","-3113","558"
"-438","-3114","557"
"-437","-3113","556"
"-436","-3113","557"
"-436","-3114","558"
"-436","-3114","557"
"-436","-3114","556"
"-436","-3114","556"
"-436","-3114","557"
"-436","-3114","558"
"-436","-3114","559"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3115","560"
"-437","-3116","560"
"-437","-3116","560"
"-437","-3116","559"
"-437","-3116","558"
"-436","-3116","558"
"-436","-3116","559"
"-436","-3116","559"
"-436","-3116","558"
"-436","-3116","558"
"-436","-3116","558"
"-436","-3116","558"
"-436","-3116","558"
"-436","-3115","558"
"-437","-3114","558"
"-438","-3115","558"
"-438","-3116","557"
"-438","-3116","556"
"-438","-3116","557"
"-438","-3116","558"
"-438","-3116","558"
"-438","-3116","558"
"-438","-3117","558"
"-438","-3118","558"
"-438","-3117","558"
"-438","-3116","557"
"-438","-3116","556"
"-438","-3116","556"
"-439","-3116","556"
"-440","-3117","555"
"-439","-3117","554"
"-438","-3116","554"
"-439","-3116","553"
"-440","-3116","554"
"-439","-3116","556"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3115","557"
"-438","-3114","559"
"-438","-3114","561"
"-438","-3115","563"
"-438","-3116","563"
"-438","-3115","561"
"-438","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-438","-3115","558"
"-438","-3116","555"
"-438","-3115","554"
"-437","-3115","555"
"-436","-3116","556"
"-436","-3116","557"
"-436","-3117","558"
"-436","-3118","559"
"-436","-3118","560"
"-437","-3118","561"
"-438","-3118","561"
"-438","-3118","560"
"-438","-3118","561"
"-438","-3118","561"
"-438","-3118","559"
"-438","-3117","558"
"-438","-3117","558"
"-438","-3117","557"
"-439","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3117","557"
"-440","-3118","558"
"-439","-3118","558"
"-438","-3119","559"
"-438","-3120","560"
"-437","-3120","560"
"-436","-3120","560"
"-436","-3120","560"
"-436","-3120","559"
"-436","-3120","558"
"-437","-3120","557"
"-438","-3120","556"
"-438","-3119","556"
"-438","-3118","556"
"-438","-3117","556"
"-438","-3116","556"
"-438","-3115","556"
"-438","-3115","557"
"-438","-3115","559"
"-438","-3114","560"
"-438","-3115","560"
"-439","-3116","560"
"-440","-3116","559"
"-439","-3116","558"
"-438","-3116","558"
"-439","-3116","557"
"-440","-3116","556"
"-441","-3116","556"
"-442","-3116","555"
"-442","-3116","555"
"-441","-3116","556"
"-440","-3117","556"
"-440","-3118","557"
"-440","-3118","558"
"-440","-3117","559"
"-439","-3116","560"
"-439","-3116","560"
"-439","-3116","559"
"-439","-3116","558"
"-439","-3116","558"
"-438","-3116","557"
"-438","-3116","556"
"-439","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3115","556"
"-440","-3114","556"
"-440","-3114","556"
"-440","-3114","556"
"-440","-3114","556"
"-440","-3115","557"
"-440","-3116","557"
"-440","-3117","556"
"-439","-3118","556"
"-438","-3118","556"
"-439","-3118","555"
"-440","-3118","554"
"-440","-3117","555"
"-440","-3116","555"
"-439","-3115","554"
"-437","-3114","554"
"-436","-3114","554"
"-437","-3114","554"
"-438","-3114","555"
"-438","-3114","557"
"-439","-3114","557"
"-440","-3114","557"
"-440","-3115","557"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-440","-3116","556"
"-439","-3116","555"
"-438","-3115","555"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-439","-3114","556"
"-440","-3114","556"
"-440","-3114","556"
"-439","-3114","556"
"-438","-3114","556"
"-438","-3114","555"
"-439","-3114","554"
"-440","-3114","555"
"-439","-3114","556"
